latitude,longitude,temperature_fahrenheit,wind_mph
46.92,7.47,69.8,4.3
33.5,36.3,89.6,11.9
38.56,68.77,84.2,11.9
-6.18,35.75,82.4,16.1
13.75,100.52,78.8,5.6
-8.56,125.57,75.6,3.8
43.81,23.24,89.2,9.2
-21.13,-175.2,71.6,5.6
10.65,-61.52,89.6,9.4
36.8,10.18,93.2,9.4
39.93,32.86,77.0,2.2
37.95,58.38,84.2,11.9
-8.52,179.22,78.8,6.9
0.32,32.57,77.0,13.6
50.43,30.52,81.5,2.5
24.47,54.37,95.0,9.4
51.52,-0.11,75.2,4.3
46.6,-120.49,51.1,8.1
-34.86,-56.17,55.4,6.9
41.32,69.25,77.0,6.9
-17.73,168.32,72.5,5.6
10.5,-66.92,89.6,5.6
21.03,105.85,75.2,4.3
15.35,44.21,78.3,10.7
-15.42,28.28,79.9,8.1
-17.82,31.04,79.7,6.0
34.52,69.18,59.4,2.2
41.33,19.82,66.2,2.2
36.76,3.05,80.6,5.6
42.5,1.52,45.5,3.1
-8.84,13.23,73.4,10.5
17.12,-61.85,84.2,4.3
-34.59,-58.67,60.8,10.5
40.18,44.51,64.4,2.2
-35.28,149.22,48.2,5.6
48.2,16.37,60.8,4.3
40.4,49.88,66.2,9.4
25.08,-77.35,86.0,10.5
26.24,50.58,95.0,11.9
23.72,90.41,78.6,10.7
13.1,-59.62,84.2,6.9
53.9,27.57,57.2,13.6
50.83,4.33,59.0,5.6
17.25,-88.77,89.6,6.9
6.48,2.62,78.8,12.5
27.48,89.6,52.5,2.5
-19.04,-65.26,65.7,12.1
43.85,18.38,59.0,2.2
-24.65,25.91,60.8,12.5
-2.08,-58.17,91.2,2.2
4.88,114.93,77.0,3.8
42.68,23.32,68.0,5.6
12.37,-1.52,82.4,5.6
-3.38,29.36,70.5,2.2
-24.37,46.45,68.4,6.0
14.93,-23.51,80.6,12.5
11.55,104.92,78.8,6.9
5.47,10.42,66.2,2.2
45.42,-75.7,60.8,3.8
4.37,18.58,78.8,2.2
12.11,15.05,75.2,5.6
-33.45,-70.67,69.8,5.6
39.93,116.39,60.8,2.2
43.32,24.7,71.4,3.4
-11.7,43.24,72.0,4.5
-4.26,15.28,80.6,5.6
9.97,-84.08,77.0,9.4
45.8,16.0,62.6,3.8
23.13,-82.36,87.8,12.5
35.17,33.37,68.0,6.9
50.08,14.47,55.4,2.2
-4.3,15.3,80.6,5.6
55.67,12.58,51.8,2.2
11.6,43.15,93.2,4.3
15.3,-61.4,84.2,2.2
18.47,-69.9,87.8,6.9
-0.22,-78.5,59.5,2.2
30.05,31.25,78.8,8.1
13.71,-89.2,78.8,8.1
3.75,8.78,78.8,8.1
15.33,38.93,64.2,2.2
59.43,24.73,55.4,2.2
-26.32,31.13,58.6,5.8
9.03,38.7,60.8,2.2
-18.13,178.42,78.8,16.1
60.18,24.93,48.2,4.3
48.87,2.33,66.2,2.2
0.38,9.45,78.8,6.9
13.45,-16.58,82.4,2.2
41.73,44.79,62.6,10.5
52.52,13.4,50.0,2.2
5.55,-0.22,77.0,8.1
37.98,23.72,71.6,2.2
12.05,-61.75,86.0,13.6
14.62,-90.53,73.4,6.9
9.51,-13.71,80.6,4.3
11.85,-15.58,80.6,2.2
6.8,-58.17,80.6,2.2
18.54,-72.34,89.6,9.4
41.9,12.45,75.2,2.2
14.1,-87.22,87.8,9.4
47.5,19.08,64.4,4.3
63.83,-20.4,47.7,8.7
28.6,77.2,86.0,3.8
-6.21,106.85,77.0,2.2
35.73,51.33,69.8,9.4
33.34,44.39,82.4,3.8
53.33,-6.25,53.6,4.3
31.78,35.23,77.0,5.6
41.9,12.48,75.2,2.2
17.97,-76.75,89.6,16.1
35.69,139.69,84.2,3.8
31.95,35.93,71.6,8.1
51.18,71.43,46.4,2.2
-1.28,36.82,66.2,2.2
-0.88,169.53,83.5,4.7
29.37,47.96,93.7,16.1
42.87,74.6,55.0,3.6
-8.18,114.32,69.4,3.8
56.95,24.1,51.8,2.2
33.87,35.51,78.8,4.3
-29.32,27.48,51.6,2.7
6.31,-10.8,77.0,2.2
18.78,100.78,77.0,2.2
47.13,9.52,64.4,3.8
54.68,25.32,53.6,8.1
49.61,6.13,57.2,5.6
-18.92,47.52,57.2,5.6
-13.98,33.78,67.1,3.1
3.17,101.7,78.8,2.2
6.15,73.27,82.4,9.4
12.65,-8.0,78.8,3.8
35.9,14.51,71.6,3.8
7.1,171.38,86.0,8.1
18.09,-15.98,82.8,22.8
-20.16,57.5,69.8,2.2
19.43,-99.13,78.8,9.4
6.92,158.15,84.2,4.3
51.7,94.45,51.8,5.6
43.73,7.42,73.4,4.3
47.92,106.92,46.4,2.2
42.44,19.26,69.8,2.2
34.03,-6.84,69.8,3.8
-25.97,32.59,68.0,8.1
16.78,94.73,76.8,4.9
-22.57,17.08,64.4,5.6
39.55,27.62,60.8,2.2
27.72,85.32,71.6,3.8
52.37,4.89,59.0,6.9
-41.3,174.78,57.2,11.9
12.15,-86.27,95.0,9.4
13.52,2.12,87.8,2.5
9.18,7.18,72.5,6.7
39.02,125.75,66.9,4.7
42.0,21.43,64.4,2.2
59.92,10.75,55.4,46.1
23.61,58.59,86.0,3.8
33.7,73.17,82.0,6.3
7.36,134.51,77.0,5.6
-11.18,-67.08,78.3,2.2
8.97,-79.53,84.2,6.9
-9.46,147.19,78.8,23.0
-21.55,-58.12,71.1,4.3
-12.05,-77.05,65.7,7.8
14.6,120.98,80.6,2.2
52.25,21.0,60.8,9.4
38.72,-9.13,71.6,3.8
25.29,51.53,95.0,11.9
44.43,26.1,75.2,5.6
55.75,37.62,51.8,6.9
-1.95,30.06,68.0,3.8
17.3,-62.72,86.0,2.2
14.0,-61.0,86.0,3.8
13.13,-61.22,84.4,13.0
-13.83,-171.73,86.0,6.9
43.93,12.45,71.6,2.2
51.27,4.55,53.6,2.5
24.64,46.77,89.6,4.3
14.67,-17.44,82.2,12.3
44.8,20.47,68.0,6.9
-4.62,55.45,80.6,17.4
8.49,-13.23,78.8,8.1
1.29,103.86,80.6,4.3
48.15,17.12,62.6,3.8
46.06,14.51,60.8,2.2
-9.43,159.95,84.2,3.8
2.07,45.37,76.5,16.1
-25.75,28.19,57.2,2.5
37.57,127.0,68.0,2.2
12.15,24.45,77.2,4.7
40.4,-3.68,75.2,4.3
6.93,79.85,75.2,6.9
15.59,32.53,97.5,3.1
5.83,-55.17,89.6,6.9
59.33,18.05,46.4,4.3
46.92,7.47,57.2,2.2
33.5,36.3,68.0,11.9
38.56,68.77,68.0,4.3
-6.18,35.75,68.0,9.8
13.75,100.52,80.6,9.4
-8.56,125.57,77.9,2.7
43.81,23.24,71.2,6.0
-21.13,-175.2,77.0,12.5
10.65,-61.52,86.0,9.4
36.8,10.18,80.6,4.3
39.93,32.86,57.2,3.8
37.95,58.38,69.8,9.4
-8.52,179.22,87.8,4.3
0.32,32.57,71.6,3.8
50.43,30.52,64.9,7.6
24.47,54.37,89.6,3.8
51.52,-0.11,59.0,3.8
46.6,-120.49,82.0,4.3
-34.86,-56.17,55.4,2.2
41.32,69.25,62.6,4.3
-17.73,168.32,75.2,5.6
10.5,-66.92,95.0,3.8
21.03,105.85,75.2,3.8
15.35,44.21,66.6,2.2
-15.42,28.28,63.3,6.0
-17.82,31.04,58.8,8.3
34.52,69.18,59.9,2.2
41.33,19.82,66.2,2.2
36.76,3.05,80.6,8.1
42.5,1.52,47.7,4.5
-8.84,13.23,73.4,6.9
17.12,-61.85,84.2,6.9
-34.59,-58.67,73.4,12.5
40.18,44.51,68.0,5.6
-35.28,149.22,57.2,5.6
48.2,16.37,60.8,5.6
40.4,49.88,68.0,6.9
25.08,-77.35,84.2,6.9
26.24,50.58,95.0,17.4
23.72,90.41,79.7,5.6
13.1,-59.62,84.2,9.4
53.9,27.57,42.8,2.2
50.83,4.33,60.8,3.8
17.25,-88.77,89.6,6.9
6.48,2.62,80.6,13.6
27.48,89.6,50.7,3.6
-19.04,-65.26,68.4,10.3
43.85,18.38,62.6,2.2
-24.65,25.91,57.2,9.4
-2.08,-58.17,94.8,2.7
4.88,114.93,77.0,2.5
42.68,23.32,66.2,6.9
12.37,-1.52,77.0,2.5
-3.38,29.36,72.9,2.2
-24.37,46.45,72.3,10.7
14.93,-23.51,78.8,8.1
11.55,104.92,78.8,3.8
5.47,10.42,64.2,4.5
45.42,-75.7,68.0,4.3
4.37,18.58,80.6,2.2
12.11,15.05,77.0,8.1
-33.45,-70.67,71.6,9.4
39.93,116.39,62.6,2.2
43.32,24.7,65.3,2.2
-11.7,43.24,73.4,4.0
-4.26,15.28,77.0,5.6
9.97,-84.08,73.4,5.6
45.8,16.0,62.6,3.8
23.13,-82.36,89.6,10.5
35.17,33.37,71.6,5.6
50.08,14.47,59.0,8.1
-4.3,15.3,77.0,5.6
55.67,12.58,62.6,9.4
11.6,43.15,91.4,4.3
15.3,-61.4,86.0,2.2
18.47,-69.9,86.0,6.9
-0.22,-78.5,61.0,5.8
30.05,31.25,77.0,2.5
13.71,-89.2,80.6,11.9
3.75,8.78,77.0,4.3
15.33,38.93,64.2,3.8
59.43,24.73,50.0,4.3
-26.32,31.13,63.5,7.2
9.03,38.7,57.2,2.2
-18.13,178.42,82.4,13.6
60.18,24.93,57.2,8.1
48.87,2.33,66.2,3.8
0.38,9.45,78.8,8.1
13.45,-16.58,80.6,2.2
41.73,44.79,62.6,3.8
52.52,13.4,57.2,8.1
5.55,-0.22,77.0,12.5
37.98,23.72,71.6,2.2
12.05,-61.75,86.0,11.9
14.62,-90.53,77.0,13.6
9.51,-13.71,80.6,2.2
11.85,-15.58,80.6,10.5
6.8,-58.17,84.2,4.3
18.54,-72.34,89.6,10.5
41.9,12.45,71.6,2.2
14.1,-87.22,87.8,6.9
47.5,19.08,66.2,3.8
63.83,-20.4,46.4,8.1
28.6,77.2,82.4,4.3
-6.21,106.85,77.0,2.2
35.73,51.33,68.0,9.4
33.34,44.39,84.2,3.8
53.33,-6.25,51.8,10.5
31.78,35.23,77.0,2.2
41.9,12.48,71.6,2.2
17.97,-76.75,89.6,11.9
35.69,139.69,80.6,4.3
31.95,35.93,71.6,2.2
51.18,71.43,50.0,2.2
-1.28,36.82,64.4,2.2
-0.88,169.53,84.0,6.9
29.37,47.96,93.0,16.3
42.87,74.6,55.8,2.2
-8.18,114.32,72.1,3.4
56.95,24.1,41.0,2.5
33.87,35.51,78.8,4.3
-29.32,27.48,49.1,2.2
6.31,-10.8,77.0,2.2
18.78,100.78,75.2,2.2
47.13,9.52,60.8,2.2
54.68,25.32,51.8,2.2
49.61,6.13,62.6,9.4
-18.92,47.52,57.2,6.9
-13.98,33.78,69.4,2.2
3.17,101.7,80.6,2.2
6.15,73.27,81.0,6.7
12.65,-8.0,77.0,4.3
35.9,14.51,69.8,2.5
7.1,171.38,84.2,11.9
18.09,-15.98,81.5,22.8
-20.16,57.5,73.4,15.0
19.43,-99.13,78.8,9.4
6.92,158.15,84.2,5.6
51.7,94.45,45.9,2.2
43.73,7.42,73.4,5.6
47.92,106.92,44.6,2.2
42.44,19.26,71.6,2.2
34.03,-6.84,66.2,2.2
-25.97,32.59,82.4,11.9
16.78,94.73,77.0,6.0
-22.57,17.08,69.8,4.3
39.55,27.62,69.8,8.1
27.72,85.32,71.6,2.2
52.37,4.89,59.0,6.9
-41.3,174.78,55.4,25.5
12.15,-86.27,93.2,6.9
13.52,2.12,86.0,6.9
9.18,7.18,77.0,5.6
39.02,125.75,67.1,2.2
42.0,21.43,71.6,5.6
59.92,10.75,53.6,11.9
23.61,58.59,86.0,3.8
33.7,73.17,78.1,5.8
7.36,134.51,77.0,3.8
-11.18,-67.08,90.5,2.2
8.97,-79.53,78.8,5.6
-9.46,147.19,78.8,5.6
-21.55,-58.12,80.8,3.6
-12.05,-77.05,66.9,7.4
14.6,120.98,80.6,2.2
52.25,21.0,57.2,8.1
38.72,-9.13,68.0,10.5
25.29,51.53,95.0,12.5
44.43,26.1,69.8,13.6
55.75,37.62,55.4,2.2
-1.95,30.06,73.4,5.6
17.3,-62.72,84.2,5.6
14.0,-61.0,86.0,5.6
13.13,-61.22,84.0,10.5
-13.83,-171.73,84.2,10.5
43.93,12.45,66.2,2.5
51.27,4.55,59.0,3.8
24.64,46.77,86.0,2.2
14.67,-17.44,84.2,4.3
44.8,20.47,64.4,5.6
-4.62,55.45,77.0,17.4
8.49,-13.23,77.7,7.8
1.29,103.86,82.4,4.3
48.15,17.12,60.8,2.5
46.06,14.51,57.2,2.5
-9.43,159.95,84.2,3.8
2.07,45.37,76.5,13.4
-25.75,28.19,59.0,2.2
37.57,127.0,71.6,3.8
12.15,24.45,75.7,6.7
40.4,-3.68,62.6,4.3
6.93,79.85,77.0,2.2
15.59,32.53,88.7,20.8
5.83,-55.17,82.4,2.2
59.33,18.05,59.0,4.3
46.92,7.47,60.8,4.3
33.5,36.3,68.0,2.2
38.56,68.77,64.4,6.9
-6.18,35.75,68.0,12.1
13.75,100.52,80.6,8.1
-8.56,125.57,78.3,3.6
43.81,23.24,67.6,2.2
-21.13,-175.2,77.0,12.5
10.65,-61.52,86.0,5.6
36.8,10.18,82.4,5.6
39.93,32.86,55.4,2.2
37.95,58.38,68.0,6.9
-8.52,179.22,87.8,2.2
0.32,32.57,69.8,5.6
50.43,30.52,59.5,6.0
24.47,54.37,91.4,4.3
51.52,-0.11,60.8,4.3
46.6,-120.49,86.0,6.9
-34.86,-56.17,66.2,18.6
41.32,69.25,59.0,6.9
-17.73,168.32,77.0,6.9
10.5,-66.92,87.8,4.3
21.03,105.85,77.0,3.8
15.35,44.21,64.6,2.2
-15.42,28.28,69.4,4.9
-17.82,31.04,64.8,5.8
34.52,69.18,63.0,2.2
41.33,19.82,66.2,2.2
36.76,3.05,98.6,19.2
42.5,1.52,49.8,4.0
-8.84,13.23,71.6,4.3
17.12,-61.85,84.2,6.9
-34.59,-58.67,71.6,11.9
40.18,44.51,66.2,2.2
-35.28,149.22,64.4,15.0
48.2,16.37,66.2,12.5
40.4,49.88,68.0,6.9
25.08,-77.35,84.2,5.6
26.24,50.58,95.0,10.5
23.72,90.41,81.1,4.9
13.1,-59.62,84.2,4.3
53.9,27.57,48.2,2.2
50.83,4.33,66.2,3.8
17.25,-88.77,87.8,6.9
6.48,2.62,75.2,3.8
27.48,89.6,50.0,4.0
-19.04,-65.26,75.0,9.8
43.85,18.38,62.6,2.5
-24.65,25.91,62.6,6.9
-2.08,-58.17,89.6,2.9
4.88,114.93,80.6,2.5
42.68,23.32,64.4,11.9
12.37,-1.52,82.4,2.5
-3.38,29.36,68.5,4.0
-24.37,46.45,73.2,4.5
14.93,-23.51,78.8,11.9
11.55,104.92,78.8,2.2
5.47,10.42,62.6,3.1
45.42,-75.7,69.8,10.5
4.37,18.58,73.4,2.2
12.11,15.05,82.4,4.3
-33.45,-70.67,59.0,15.0
39.93,116.39,69.8,4.3
43.32,24.7,62.6,2.2
-11.7,43.24,70.5,2.2
-4.26,15.28,77.0,4.3
9.97,-84.08,73.4,9.4
45.8,16.0,62.6,2.2
23.13,-82.36,87.8,9.4
35.17,33.37,75.2,15.0
50.08,14.47,64.4,5.6
-4.3,15.3,77.0,4.3
55.67,12.58,60.8,9.4
11.6,43.15,90.1,11.0
15.3,-61.4,84.2,2.2
18.47,-69.9,82.4,6.9
-0.22,-78.5,62.2,3.6
30.05,31.25,78.8,4.3
13.71,-89.2,84.2,8.1
3.75,8.78,78.8,3.8
15.33,38.93,64.0,2.2
59.43,24.73,51.8,6.9
-26.32,31.13,55.2,4.0
9.03,38.7,55.4,3.1
-18.13,178.42,86.0,4.3
60.18,24.93,59.0,13.6
48.87,2.33,66.2,5.6
0.38,9.45,78.8,8.1
13.45,-16.58,77.0,2.2
41.73,44.79,66.2,20.6
52.52,13.4,59.0,2.5
5.55,-0.22,77.0,10.5
37.98,23.72,77.0,2.2
12.05,-61.75,86.0,11.9
14.62,-90.53,78.8,16.1
9.51,-13.71,82.4,6.9
11.85,-15.58,75.2,2.2
6.8,-58.17,89.6,13.6
18.54,-72.34,89.6,2.2
41.9,12.45,73.4,8.1
14.1,-87.22,87.8,6.9
47.5,19.08,62.6,3.8
63.83,-20.4,52.2,17.9
28.6,77.2,78.8,6.9
-6.21,106.85,78.8,6.9
35.73,51.33,73.4,4.3
33.34,44.39,82.4,2.2
53.33,-6.25,59.0,11.9
31.78,35.23,77.0,4.3
41.9,12.48,73.4,8.1
17.97,-76.75,80.6,13.6
35.69,139.69,82.4,2.5
31.95,35.93,68.0,2.2
51.18,71.43,46.4,2.2
-1.28,36.82,64.4,2.2
-0.88,169.53,80.2,9.6
29.37,47.96,92.7,13.9
42.87,74.6,58.5,2.2
-8.18,114.32,71.4,3.8
56.95,24.1,50.0,8.1
33.87,35.51,78.8,3.8
-29.32,27.48,44.6,2.7
6.31,-10.8,77.0,2.2
18.78,100.78,77.0,2.2
47.13,9.52,62.6,2.5
54.68,25.32,51.8,10.5
49.61,6.13,64.4,4.3
-18.92,47.52,53.6,2.2
-13.98,33.78,62.6,6.9
3.17,101.7,78.8,2.2
6.15,73.27,82.0,6.9
12.65,-8.0,77.0,3.8
35.9,14.51,71.6,3.8
7.1,171.38,84.2,8.1
18.09,-15.98,79.9,12.3
-20.16,57.5,71.6,10.5
19.43,-99.13,73.4,13.6
6.92,158.15,86.0,3.8
51.7,94.45,47.3,3.1
43.73,7.42,73.4,4.3
47.92,106.92,46.4,2.2
42.44,19.26,71.6,2.2
34.03,-6.84,66.2,3.8
-25.97,32.59,69.8,12.5
16.78,94.73,75.9,6.3
-22.57,17.08,66.2,4.3
39.55,27.62,68.0,8.1
27.72,85.32,71.6,2.2
52.37,4.89,66.2,10.5
-41.3,174.78,60.8,28.6
12.15,-86.27,84.2,6.9
13.52,2.12,77.0,9.4
9.18,7.18,77.0,2.2
39.02,125.75,68.0,3.6
42.0,21.43,69.8,5.6
59.92,10.75,50.0,5.6
23.61,58.59,87.8,2.2
33.7,73.17,78.3,6.3
7.36,134.51,80.8,4.0
-11.18,-67.08,85.1,2.9
8.97,-79.53,80.6,3.8
-9.46,147.19,73.4,2.2
-21.55,-58.12,94.6,8.1
14.6,120.98,80.6,2.2
52.25,21.0,59.0,8.1
38.72,-9.13,66.2,12.5
25.29,51.53,95.0,10.5
44.43,26.1,66.2,11.9
55.75,37.62,42.8,4.3
-1.95,30.06,69.8,3.8
17.3,-62.72,86.0,10.5
14.0,-61.0,86.0,6.9
13.13,-61.22,84.6,10.7
-13.83,-171.73,87.8,5.6
43.93,12.45,68.0,3.8
51.27,4.55,66.2,5.6
24.64,46.77,87.8,4.3
14.67,-17.44,82.4,9.4
44.8,20.47,68.0,6.9
-4.62,55.45,80.6,17.4
8.49,-13.23,77.0,7.6
1.29,103.86,82.4,3.8
48.15,17.12,60.8,5.6
46.06,14.51,60.8,2.2
-9.43,159.95,80.6,2.2
2.07,45.37,76.3,14.3
-25.75,28.19,62.6,5.6
37.57,127.0,71.6,2.2
12.15,24.45,77.5,4.0
40.4,-3.68,68.0,2.2
6.93,79.85,78.8,3.8
15.59,32.53,95.7,4.3
5.83,-55.17,80.6,3.8
59.33,18.05,57.2,5.6
46.92,7.47,59.0,2.2
33.5,36.3,68.0,11.9
38.56,68.77,64.4,4.3
-6.18,35.75,68.5,13.0
13.75,100.52,78.8,2.2
-8.56,125.57,77.7,2.2
43.81,23.24,62.4,2.5
-21.13,-175.2,75.2,16.1
10.65,-61.52,86.0,8.1
36.8,10.18,82.4,6.9
39.93,32.86,64.4,2.2
37.95,58.38,64.4,2.5
-8.52,179.22,89.6,9.4
0.32,32.57,69.8,4.3
50.43,30.52,58.6,4.9
24.47,54.37,91.4,4.3
51.52,-0.11,64.4,12.5
46.6,-120.49,87.1,5.6
-34.86,-56.17,62.6,8.1
41.32,69.25,62.6,4.3
-17.73,168.32,75.2,10.5
10.5,-66.92,84.2,6.9
21.03,105.85,78.8,2.2
15.35,44.21,67.1,9.6
-15.42,28.28,73.4,4.3
-17.82,31.04,67.1,3.4
34.52,69.18,62.0,2.2
41.33,19.82,64.4,2.2
36.76,3.05,80.6,3.8
42.5,1.52,48.8,6.3
-8.84,13.23,73.4,2.2
17.12,-61.85,84.2,5.6
-34.59,-58.67,60.8,17.4
40.18,44.51,66.2,5.6
-35.28,149.22,50.0,2.2
48.2,16.37,66.2,2.2
40.4,49.88,66.2,21.7
25.08,-77.35,87.8,8.1
26.24,50.58,93.2,4.3
23.72,90.41,80.2,8.1
13.1,-59.62,84.2,2.2
53.9,27.57,48.2,2.2
50.83,4.33,66.2,2.5
17.25,-88.77,89.6,5.6
6.48,2.62,78.8,9.4
27.48,89.6,50.3,3.1
-19.04,-65.26,74.5,14.3
43.85,18.38,60.8,2.2
-24.65,25.91,59.0,10.5
-2.08,-58.17,92.4,3.4
4.88,114.93,77.0,3.8
42.68,23.32,57.2,6.9
12.37,-1.52,78.8,3.8
-3.38,29.36,66.5,2.7
-24.37,46.45,70.7,3.4
14.93,-23.51,78.8,10.5
11.55,104.92,78.8,2.2
5.47,10.42,61.0,3.1
45.42,-75.7,71.6,3.8
4.37,18.58,75.2,2.2
12.11,15.05,78.8,8.1
-33.45,-70.67,51.8,2.2
39.93,116.39,62.6,2.5
43.32,24.7,64.5,5.4
-11.7,43.24,70.1,2.2
-4.26,15.28,75.2,2.2
9.97,-84.08,68.0,4.3
45.8,16.0,66.2,2.2
23.13,-82.36,87.8,6.9
35.17,33.37,73.4,11.9
50.08,14.47,62.6,2.2
-4.3,15.3,75.2,2.2
55.67,12.58,62.6,17.4
11.6,43.15,91.4,8.1
15.3,-61.4,84.2,3.8
18.47,-69.9,87.8,5.6
-0.22,-78.5,62.4,5.1
30.05,31.25,78.8,9.4
13.71,-89.2,80.6,5.6
3.75,8.78,78.8,4.3
15.33,38.93,65.5,5.4
59.43,24.73,51.8,2.2
-26.32,31.13,52.6,3.1
9.03,38.7,62.6,2.2
-18.13,178.42,77.0,5.6
60.18,24.93,42.8,4.3
48.87,2.33,66.2,6.9
0.38,9.45,80.6,9.4
13.45,-16.58,82.4,2.2
41.73,44.79,64.4,11.9
52.52,13.4,64.4,4.3
5.55,-0.22,77.0,9.4
37.98,23.72,75.2,2.2
12.05,-61.75,86.0,12.5
14.62,-90.53,80.6,13.6
9.51,-13.71,78.8,4.3
11.85,-15.58,80.6,2.5
6.8,-58.17,86.0,4.3
18.54,-72.34,87.8,8.1
41.9,12.45,73.4,3.8
14.1,-87.22,86.0,6.9
47.5,19.08,64.4,4.3
63.83,-20.4,42.6,10.1
28.6,77.2,77.0,5.6
-6.21,106.85,78.8,3.8
35.73,51.33,77.0,4.3
33.34,44.39,86.0,3.8
53.33,-6.25,57.2,2.5
31.78,35.23,75.2,5.6
41.9,12.48,73.4,3.8
17.97,-76.75,89.6,12.5
35.69,139.69,84.2,16.1
31.95,35.93,73.4,8.1
51.18,71.43,44.6,2.2
-1.28,36.82,66.2,2.2
-0.88,169.53,84.4,11.0
29.37,47.96,92.7,11.2
42.87,74.6,58.7,3.4
-8.18,114.32,68.6,3.1
56.95,24.1,55.4,6.9
33.87,35.51,78.8,4.3
-29.32,27.48,46.4,2.2
6.31,-10.8,77.0,2.2
18.78,100.78,75.2,2.2
47.13,9.52,80.6,17.4
54.68,25.32,57.2,2.2
49.61,6.13,66.2,5.6
-18.92,47.52,57.2,9.4
-13.98,33.78,68.0,8.1
3.17,101.7,75.2,4.3
6.15,73.27,81.4,9.8
12.65,-8.0,73.4,2.5
35.9,14.51,73.4,2.2
7.1,171.38,84.2,12.5
18.09,-15.98,80.6,12.1
-20.16,57.5,71.6,4.3
19.43,-99.13,68.0,13.6
6.92,158.15,84.2,5.6
51.7,94.45,42.7,2.2
43.73,7.42,77.0,19.2
47.92,106.92,44.6,2.2
42.44,19.26,69.8,4.3
34.03,-6.84,64.4,3.8
-25.97,32.59,69.8,5.6
16.78,94.73,75.2,4.9
-22.57,17.08,66.2,2.5
39.55,27.62,66.2,5.6
27.72,85.32,68.0,2.2
52.37,4.89,64.4,6.9
-41.3,174.78,60.8,20.6
12.15,-86.27,77.0,13.6
13.52,2.12,82.4,3.8
9.18,7.18,71.6,2.5
39.02,125.75,67.3,3.1
42.0,21.43,64.4,2.5
59.92,10.75,57.2,20.6
23.61,58.59,86.0,4.3
33.7,73.17,76.0,4.7
7.36,134.51,78.8,3.8
-11.18,-67.08,93.4,2.7
8.97,-79.53,84.2,11.9
-9.46,147.19,77.0,6.9
-21.55,-58.12,100.1,10.5
-12.05,-77.05,67.2,11.0
14.6,120.98,78.8,4.3
52.25,21.0,62.6,3.8
38.72,-9.13,66.2,8.1
25.29,51.53,91.4,4.3
44.43,26.1,62.6,4.3
55.75,37.62,48.2,4.3
-1.95,30.06,66.2,6.9
17.3,-62.72,84.2,11.9
14.0,-61.0,86.0,4.3
13.13,-61.22,84.5,6.3
-13.83,-171.73,86.0,9.4
43.93,12.45,69.8,2.2
51.27,4.55,64.4,2.5
24.64,46.77,89.6,3.8
14.67,-17.44,84.2,6.9
44.8,20.47,66.2,9.4
-4.62,55.45,80.6,16.1
8.49,-13.23,78.4,7.2
1.29,103.86,80.6,3.8
48.15,17.12,62.6,2.5
46.06,14.51,59.0,2.2
-9.43,159.95,80.6,2.2
2.07,45.37,76.8,14.3
-25.75,28.19,60.8,8.1
37.57,127.0,71.6,2.2
12.15,24.45,76.5,11.2
40.4,-3.68,59.0,6.9
6.93,79.85,75.2,9.4
15.59,32.53,96.0,6.7
5.83,-55.17,83.3,12.1
59.33,18.05,41.0,2.2
46.92,7.47,62.6,3.8
33.5,36.3,69.8,13.6
38.56,68.77,64.4,2.2
-6.18,35.75,68.4,15.0
13.75,100.52,77.0,4.3
-8.56,125.57,76.5,2.2
43.81,23.24,62.8,3.4
-21.13,-175.2,78.8,15.0
10.65,-61.52,86.0,6.9
36.8,10.18,80.6,5.6
39.93,32.86,64.4,5.6
37.95,58.38,64.4,2.2
-8.52,179.22,89.6,8.1
0.32,32.57,67.0,2.2
50.43,30.52,60.7,6.0
24.47,54.37,91.4,3.8
51.52,-0.11,64.4,4.3
46.6,-120.49,84.9,12.5
-34.86,-56.17,57.2,17.4
41.32,69.25,64.4,4.3
-17.73,168.32,77.0,11.9
10.5,-66.92,87.8,5.6
21.03,105.85,78.8,2.5
15.35,44.21,64.7,2.5
-15.42,28.28,75.5,6.9
-17.82,31.04,67.2,10.3
34.52,69.18,63.2,2.2
41.33,19.82,68.0,2.2
36.76,3.05,78.8,5.6
42.5,1.52,43.0,3.1
-8.84,13.23,73.4,2.2
17.12,-61.85,84.2,3.8
-34.59,-58.67,57.2,11.9
40.18,44.51,64.4,16.1
-35.28,149.22,57.2,2.2
48.2,16.37,71.6,16.1
40.4,49.88,68.0,13.6
25.08,-77.35,86.0,2.2
26.24,50.58,91.4,5.6
23.72,90.41,76.7,10.5
13.1,-59.62,84.2,5.6
53.9,27.57,62.6,6.9
50.83,4.33,59.0,12.5
17.25,-88.77,87.8,8.1
6.48,2.62,78.8,6.9
27.48,89.6,48.6,4.0
-19.04,-65.26,64.4,11.6
43.85,18.38,66.2,2.2
-24.65,25.91,68.0,10.5
-2.08,-58.17,92.3,2.7
4.88,114.93,75.2,3.8
42.68,23.32,59.0,12.5
12.37,-1.52,80.6,4.3
-3.38,29.36,66.8,3.1
-24.37,46.45,69.4,2.2
14.93,-23.51,77.0,5.6
11.55,104.92,78.8,2.5
5.47,10.42,62.2,2.2
45.42,-75.7,68.0,6.9
4.37,18.58,77.0,2.2
12.11,15.05,78.8,6.9
-33.45,-70.67,55.4,10.5
39.93,116.39,62.6,4.3
43.32,24.7,61.7,5.1
-11.7,43.24,74.7,3.1
-4.26,15.28,80.6,9.4
9.97,-84.08,75.2,13.6
45.8,16.0,69.8,3.8
